combined_hours,Date,Time,LD1_Warning,LD1_Fault,LD2_Warning,LD2_Fault,LD3_Warning,LD3_Fault,Filename
14200.9955891,07/28/2020,02:48:30 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
14347.3495531,08/03/2020,04:07:17 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
14347.3551486,08/03/2020,04:07:37 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
14347.3579464,08/03/2020,04:07:47 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
14347.3607442,08/03/2020,04:07:57 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
14347.374733,08/03/2020,04:08:48 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
14484.3617747,08/09/2020,08:28:41 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
14484.3645725,08/09/2020,08:28:51 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
14541.6376508,08/13/2020,01:31:15 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
14744.749904,08/22/2020,05:38:53 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
14744.7527018,08/22/2020,05:39:03 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
14818.2780057,08/25/2020,06:39:11 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
14818.2808035,08/25/2020,06:39:21 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
14818.2836013,08/25/2020,06:39:31 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
14818.2891968,08/25/2020,06:39:52 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
14941.8777347,08/31/2020,09:15:43 PM,Warnings=None. , Faults=E-Stop.,,,,,F3ES1807B20_MODULATION
14995.4381768,09/03/2020,02:30:36 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15000.6560114,09/03/2020,07:41:27 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15000.6616069,09/03/2020,07:41:47 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15160.0363763,09/10/2020,01:45:58 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15289.4078976,09/15/2020,07:53:50 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15354.3496538,09/18/2020,07:09:53 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
15476.8134896,09/24/2020,01:45:22 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15574.0246848,09/28/2020,02:16:29 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
15574.0274826,09/28/2020,02:16:39 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15574.0414714,09/28/2020,02:17:29 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15687.9105685,10/02/2020,08:50:30 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
15719.8694554,10/04/2020,05:45:34 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15794.3767753,10/07/2020,07:44:12 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15794.3907642,10/07/2020,07:45:04 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15794.3935619,10/07/2020,07:45:13 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15794.4019552,10/07/2020,07:45:54 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15794.4131463,10/07/2020,07:46:34 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
15794.4187418,10/07/2020,07:46:54 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15811.8348384,10/08/2020,01:04:25 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15811.8376361,10/08/2020,01:04:35 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15868.2042381,10/10/2020,09:02:31 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15868.2126314,10/10/2020,09:03:01 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15868.2182269,10/10/2020,09:03:21 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15868.2210247,10/10/2020,09:03:31 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15932.2143381,10/13/2020,12:35:36 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
15975.2383915,10/15/2020,08:50:12 AM,Warnings=Noe. , Faults=None.,,,,,F3ES1807B20_MODULATION
16001.6073409,10/16/2020,02:41:09 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
16018.4862663,10/17/2020,07:26:38 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16027.7244913,10/17/2020,04:36:59 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16091.9640082,10/20/2020,09:35:27 AM,Warnings=Non. , Faults=None.,,,,,F3ES1807B20_MODULATION
16232.904294,10/29/2020,01:44:04 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16232.9574516,10/29/2020,01:47:13 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16381.7622591,11/04/2020,05:31:58 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
16445.2687611,11/07/2020,07:09:48 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16468.2440197,11/08/2020,05:58:28 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16518.3296358,11/10/2020,07:42:16 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
16518.3324336,11/10/2020,07:42:26 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
16518.3352314,11/10/2020,07:42:36 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16518.3436247,11/10/2020,07:43:06 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16518.3492202,11/10/2020,07:43:26 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
16518.352018,11/10/2020,07:43:36 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16518.3576135,11/10/2020,07:43:56 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16518.3604112,11/10/2020,07:44:06 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16518.3660068,11/10/2020,07:44:25 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
16518.3911867,11/10/2020,07:45:55 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16741.2696603,11/19/2020,01:03:31 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
16957.1872909,11/28/2020,07:44:00 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16957.1900887,11/28/2020,07:44:10 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16957.1928865,11/28/2020,07:44:19 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
16957.198482,11/28/2020,07:44:38 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17016.0299162,12/01/2020,10:09:02 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
17016.0383095,12/01/2020,10:09:34 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
17016.0467028,12/01/2020,10:10:04 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17016.0522983,12/01/2020,10:10:22 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17043.8369176,12/03/2020,01:45:36 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17043.8648952,12/03/2020,01:47:16 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17043.8816818,12/03/2020,01:48:16 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17091.1835203,12/05/2020,12:46:13 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17091.1975091,12/05/2020,12:47:03 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17166.1161008,12/08/2020,03:10:10 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17166.1412807,12/08/2020,03:11:43 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
17166.1440784,12/08/2020,03:12:01 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17166.1468762,12/08/2020,03:12:10 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17166.149674,12/08/2020,03:12:20 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17166.1524717,12/08/2020,03:12:31 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17213.264062,12/10/2020,02:07:04 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
17213.2696576,12/10/2020,02:07:27 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
17213.2724553,12/10/2020,02:07:36 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17213.2752531,12/10/2020,02:07:46 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17213.2780509,12/10/2020,02:07:56 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17240.7577135,12/11/2020,05:34:39 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17240.7745001,12/11/2020,05:35:39 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
17252.2173652,12/11/2020,05:01:17 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17252.2201629,12/11/2020,05:01:27 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17252.2229607,12/11/2020,05:01:37 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17252.2257585,12/11/2020,05:01:47 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17287.9728212,12/13/2020,04:49:40 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17287.975619,12/13/2020,04:49:50 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17287.9784167,12/13/2020,04:50:00 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17287.9812145,12/13/2020,04:50:10 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17287.9840123,12/13/2020,04:50:20 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17300.269005,12/13/2020,05:13:38 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17300.2718028,12/13/2020,05:13:48 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17300.2746006,12/13/2020,05:13:58 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17300.2773983,12/13/2020,05:14:08 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17310.6263367,12/14/2020,03:40:03 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17310.6291344,12/14/2020,03:40:13 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17310.6319322,12/14/2020,03:40:23 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17310.6347299,12/14/2020,03:40:33 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17313.701082,12/14/2020,06:52:26 AM,Warnings=None. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17313.7038798,12/14/2020,06:52:36 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17313.7066776,12/14/2020,06:52:46 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17313.7094753,12/14/2020,06:52:56 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17327.4660933,12/14/2020,08:51:19 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17327.4688911,12/14/2020,08:51:29 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17327.4716888,12/14/2020,08:51:39 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17327.4744866,12/14/2020,08:51:49 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17340.1931332,12/15/2020,10:03:34 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17340.1959309,12/15/2020,10:03:44 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17340.1987287,12/15/2020,10:03:54 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17340.2015265,12/15/2020,10:04:04 AM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17344.2219169,12/15/2020,06:45:08 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17344.2247147,12/15/2020,06:45:18 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17344.2275125,12/15/2020,06:45:28 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
17344.2303102,12/15/2020,06:45:38 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=sensed under power.,,,,,F3ES1807B20_MODULATION
18544.6148301,02/15/2021,10:26:15 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
18792.5165274,03/05/2021,11:22:46 PM,Warnings=None. , Faults=E-Stop.,,,,,F3ES1807B20_MODULATION
18951.9052856,03/12/2021,03:25:29 PM,Warnings=None. , Faults=bank 5 current sensed when off.,,,,,F3ES1807B20_MODULATION
18951.9080834,03/12/2021,03:25:39 PM,Warnings=None. , Faults=bank 5 current sensed when off.,,,,,F3ES1807B20_MODULATION
18951.9108812,03/12/2021,03:25:49 PM,Warnings=None. , Faults=bank 5 current sensed when off.,,,,,F3ES1807B20_MODULATION
18951.9136789,03/12/2021,03:25:59 PM,Warnings=None. , Faults=bank 5 current sensed when off.,,,,,F3ES1807B20_MODULATION
19364.2988673,03/30/2021,02:19:48 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
19399.49477,04/01/2021,01:29:25 AM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
19512.7035942,04/05/2021,06:31:09 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
20158.5288248,05/03/2021,12:15:14 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
20264.4942314,05/07/2021,10:05:36 AM,Warnings=, Faults=,,,,,F3ES1807B20_MODULATION
20264.4970292,05/07/2021,10:06:06 AM,Warnings=, Faults=,,,,,F3ES1807B20_MODULATION
20337.952389,05/10/2021,12:35:04 PM,Warnings=None. , Faults=hardware voltage too high; slave diode over voltage; V1 does not equal V2; bank 5 current sensed when off.,,,,,F3ES1807B20_MODULATION
20337.9551867,05/10/2021,12:35:12 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=hardware voltage too high; slave diode over voltage; V1 does not equal V2; bank 5 current sensed when off.,,,,,F3ES1807B20_MODULATION
20337.9579845,05/10/2021,12:35:22 PM,Warnings=master diode voltage sensed low; slave diode voltage sensed low. , Faults=hardware voltage too high; slave diode over voltage; V1 does not equal V2; bank 5 current sensed when off.,,,,,F3ES1807B20_MODULATION
20703.6792252,05/25/2021,06:56:47 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
21241.9862888,06/17/2021,06:15:53 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
21726.8644052,07/07/2021,12:54:37 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
22286.7898106,07/30/2021,05:51:40 PM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
22820.8610557,08/21/2021,11:08:13 PM,Warnings=None. , Faults=,,,,,F3ES1807B20_MODULATION
23232.9748607,09/08/2021,05:15:26 AM,Warnings=, Faults=,,,,,F3ES1807B20_MODULATION
23232.9776585,09/08/2021,05:15:56 AM,Warnings=, Faults=,,,,,F3ES1807B20_MODULATION
23234.3485641,09/08/2021,07:13:37 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
23235.8201892,09/08/2021,08:41:17 AM,Warnings=, Faults=None.,,,,,F3ES1807B20_MODULATION
