combined_hours,Date,Time,LD1_Warning,LD1_Fault,LD2_Warning,LD2_Fault,LD3_Warning,LD3_Fault,Filename
53.7292789033,02/27/2018,11:41:47 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
53.7597566836,02/27/2018,11:43:29 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
54.2656878367,02/28/2018,12:14:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
54.3357867314,02/28/2018,12:18:27 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
54.6771378709,02/28/2018,12:39:27 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
55.1221134633,02/28/2018,01:07:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
55.8170068543,02/28/2018,01:49:57 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
55.881010193,02/28/2018,01:53:27 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
55.9633001998,02/28/2018,01:57:57 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
56.4174191264,02/28/2018,02:26:19 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
56.7587702658,02/28/2018,02:47:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
57.069643625,02/28/2018,03:05:27 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
57.0879302931,02/28/2018,03:06:27 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
57.5938614462,02/28/2018,03:37:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
57.6761514531,02/28/2018,03:43:19 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
57.8224447985,02/28/2018,03:51:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
58.0815059311,02/28/2018,04:07:47 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
58.7002048714,02/28/2018,04:45:09 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
58.9684093381,02/28/2018,05:02:07 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
59.1665149101,02/28/2018,05:14:07 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
59.2670915851,02/28/2018,05:19:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
59.3920504844,02/28/2018,05:27:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
59.4743404912,02/28/2018,05:33:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
59.7821660723,02/28/2018,05:51:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
59.8461694109,02/28/2018,05:55:57 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
60.0107494246,02/28/2018,06:04:57 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
60.0930394314,02/28/2018,06:10:39 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
60.3094316716,02/28/2018,06:23:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
60.4740116853,02/28/2018,06:33:49 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
61.0317550649,02/28/2018,07:07:47 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
61.2359561929,02/28/2018,07:20:09 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
61.4218706528,02/28/2018,07:31:27 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
61.5864506665,02/28/2018,07:41:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
61.8668462453,02/28/2018,07:59:19 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
61.9735184764,02/28/2018,08:05:07 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
62.13809849,02/28/2018,08:15:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
62.336204062,02/28/2018,08:27:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
62.3453473961,02/28/2018,08:27:47 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
62.4794496295,02/28/2018,08:36:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
62.534309634,02/28/2018,08:39:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
62.5861218605,02/28/2018,08:43:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
62.732415206,02/28/2018,08:51:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
63.3541619243,02/28/2018,09:29:57 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
63.4364519311,02/28/2018,09:34:27 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
63.5187419379,02/28/2018,09:40:09 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
63.725990844,02/28/2018,09:52:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
63.7351341781,02/28/2018,09:53:07 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
63.8174241849,02/28/2018,09:57:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
64.1069630979,02/28/2018,10:15:47 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
64.1161064319,02/28/2018,10:16:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
64.323355338,02/28/2018,10:28:47 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
64.9329109442,02/28/2018,11:05:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
65.4479854314,02/28/2018,11:37:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
65.4997976579,02/28/2018,11:40:07 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
66.2617421656,02/28/2018,12:27:37 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
66.5238510762,02/28/2018,12:43:07 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
67.0694033437,02/28/2018,01:16:29 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
67.1212155702,02/28/2018,01:19:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
67.2461744695,02/28/2018,01:27:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
67.2644611377,02/28/2018,01:28:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
67.294938918,02/28/2018,01:29:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
68.3464223386,02/28/2018,02:34:27 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
68.4287123454,02/28/2018,02:38:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
68.6237701394,02/28/2018,02:51:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
68.7456812606,02/28/2018,02:58:37 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
68.888926828,02/28/2018,03:07:37 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
68.9194046083,02/28/2018,03:09:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
68.989503503,02/28/2018,03:14:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
69.1632268508,02/28/2018,03:24:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
69.477147988,02/28/2018,03:43:19 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
69.7484002327,02/28/2018,04:00:27 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
69.9495535827,02/28/2018,04:12:37 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
70.1080380403,02/28/2018,04:22:29 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
70.178136935,02/28/2018,04:26:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
70.2482358297,02/28/2018,04:30:09 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
71.0101803374,02/28/2018,05:17:37 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
71.6837392822,02/28/2018,05:57:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
71.8818448542,02/28/2018,06:09:59 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
72.1378582088,02/28/2018,06:26:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
72.3390115588,02/28/2018,06:38:27 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
72.3877760073,02/28/2018,06:41:09 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
72.5401649088,02/28/2018,06:50:37 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
72.6498849179,02/28/2018,06:57:47 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
72.7900827073,02/28/2018,07:05:27 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
72.8693249361,02/28/2018,07:10:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
73.0003793915,02/28/2018,07:18:07 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
73.1192427346,02/28/2018,07:25:47 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
74.4115006197,02/28/2018,08:44:39 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
74.7680906493,02/28/2018,09:06:27 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
74.7985684296,02/28/2018,09:08:09 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
74.8869539925,02/28/2018,09:14:07 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
74.8960973266,02/28/2018,09:14:37 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
75.0149606697,02/28/2018,09:22:17 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
75.0637251182,02/28/2018,09:24:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
75.1947795736,02/28/2018,09:32:07 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
75.7281407289,02/28/2018,10:04:47 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
75.8561474062,02/28/2018,10:12:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
76.234071882,02/28/2018,10:35:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
76.3437918911,02/28/2018,10:43:07 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
76.9807774996,02/28/2018,11:21:27 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
77.3678453095,02/28/2018,11:44:57 PM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
77.8402509042,03/01/2018,12:14:19 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
77.9682575815,03/01/2018,12:22:27 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
78.117598705,03/01/2018,12:30:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
78.3736120596,03/01/2018,12:46:57 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
78.4924754028,03/01/2018,12:54:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
78.8033487619,03/01/2018,01:12:47 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
79.20870324,03/01/2018,01:37:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
79.6110099401,03/01/2018,02:02:49 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
79.6719655007,03/01/2018,02:06:07 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
79.9554088575,03/01/2018,02:23:57 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
80.3699066697,03/01/2018,02:48:59 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
80.7630700357,03/01/2018,03:12:47 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
80.7905000379,03/01/2018,03:14:19 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
81.2872878569,03/01/2018,03:44:57 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
81.5737789918,03/01/2018,04:01:47 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
82.1284745934,03/01/2018,04:35:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
82.7502213117,03/01/2018,05:14:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
83.076333561,03/01/2018,05:34:27 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
83.5152135974,03/01/2018,06:00:47 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
83.9632369679,03/01/2018,06:27:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
84.1461036497,03/01/2018,06:38:47 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
84.472215899,03/01/2018,06:58:57 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
85.2097781825,03/01/2018,07:43:57 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
85.4170270885,03/01/2018,07:56:27 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
85.6151326605,03/01/2018,08:08:27 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
85.7065660015,03/01/2018,08:14:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
85.8315249007,03/01/2018,08:22:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
86.1728760402,03/01/2018,08:43:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
86.2460227129,03/01/2018,08:47:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
86.3801249462,03/01/2018,08:56:07 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
86.6909983054,03/01/2018,09:14:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
86.8464349849,03/01/2018,09:23:59 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
86.9378683259,03/01/2018,09:30:09 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
86.9805372183,03/01/2018,09:32:27 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
87.0628272251,03/01/2018,09:36:57 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
87.4620861471,03/01/2018,10:02:19 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
87.6784783873,03/01/2018,10:15:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
88.1265017578,03/01/2018,10:42:07 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
88.2362217669,03/01/2018,10:49:19 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
88.5501429041,03/01/2018,11:08:47 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
88.7543440322,03/01/2018,11:21:07 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
88.836634039,03/01/2018,11:25:37 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
88.9463540481,03/01/2018,11:32:47 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
88.9554973822,03/01/2018,11:33:17 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
89.1292207299,03/01/2018,11:43:57 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
89.2206540709,03/01/2018,11:48:57 AM,Warnings=None. , Faults=,,,,,F3E21802109_MODULATION
