combined_hours,Date,Time,LD1_Warning,LD1_Fault,LD2_Warning,LD2_Fault,LD3_Warning,LD3_Fault,Filename
10.3471348071,12/25/2019,01:42:03 AM,Warnings=None. , Faults=,,,,,F3ES1912LFB09
35.0841222367,12/26/2019,02:27:34 AM,Warnings=None. , Faults=,,,,,F3ES1912LFB09
